fetched_date,source_model_name,benchmark,score
2026-05-22,k2-v2,artificial_analysis_math_index,78.3
2026-05-22,k2-v2,gpqa,0.681
2026-05-22,k2-v2,hle,0.098
2026-05-22,k2-v2,livecodebench,0.694
2026-05-22,k2-v2,mmlu_pro,0.786
2026-05-22,k2-v2,scicode,0.286
2026-05-22,k2-v2-low,artificial_analysis_coding_index,10.5
2026-05-22,k2-v2-low,artificial_analysis_intelligence_index,14.4
2026-05-22,k2-v2-low,artificial_analysis_math_index,35.3
2026-05-22,k2-v2-low,gpqa,0.541
2026-05-22,k2-v2-low,hle,0.039
2026-05-22,k2-v2-low,livecodebench,0.393
2026-05-22,k2-v2-low,mmlu_pro,0.713
2026-05-22,k2-v2-low,scicode,0.223
2026-05-22,k2-v2-medium,artificial_analysis_coding_index,14
2026-05-22,k2-v2-medium,artificial_analysis_intelligence_index,18.7
2026-05-22,k2-v2-medium,artificial_analysis_math_index,64.7
2026-05-22,k2-v2-medium,gpqa,0.598
2026-05-22,k2-v2-medium,hle,0.044
2026-05-22,k2-v2-medium,livecodebench,0.541
2026-05-22,k2-v2-medium,mmlu_pro,0.761
2026-05-22,k2-v2-medium,scicode,0.252
2026-05-22,kat-coder-pro-v1,artificial_analysis_coding_index,18.3
2026-05-22,kat-coder-pro-v1,artificial_analysis_intelligence_index,36
2026-05-22,kat-coder-pro-v1,artificial_analysis_math_index,94.7
2026-05-22,kat-coder-pro-v1,gpqa,0.764
2026-05-22,kat-coder-pro-v1,hle,0.334
2026-05-22,kat-coder-pro-v1,livecodebench,0.747
2026-05-22,kat-coder-pro-v1,mmlu_pro,0.813
2026-05-22,kat-coder-pro-v1,scicode,0.366
2026-05-22,kat-coder-pro-v2,artificial_analysis_coding_index,45.6
2026-05-22,kat-coder-pro-v2,artificial_analysis_intelligence_index,43.8
2026-05-22,kat-coder-pro-v2,gpqa,0.855
2026-05-22,kat-coder-pro-v2,hle,0.16
2026-05-22,kat-coder-pro-v2,scicode,0.383
2026-05-22,kimi-k2,aime,0.693333333333333
2026-05-22,kimi-k2,artificial_analysis_coding_index,22.1
2026-05-22,kimi-k2,artificial_analysis_intelligence_index,26.3
2026-05-22,kimi-k2,artificial_analysis_math_index,57
2026-05-22,kimi-k2,gpqa,0.766
2026-05-22,kimi-k2,hle,0.07
2026-05-22,kimi-k2,livecodebench,0.556
2026-05-22,kimi-k2,math_500,0.971333333333333
2026-05-22,kimi-k2,mmlu_pro,0.824
2026-05-22,kimi-k2,scicode,0.345
2026-05-22,kimi-k2-0905,artificial_analysis_coding_index,25.9
2026-05-22,kimi-k2-0905,artificial_analysis_intelligence_index,30.9
2026-05-22,kimi-k2-0905,artificial_analysis_math_index,57.3
2026-05-22,kimi-k2-0905,gpqa,0.767
2026-05-22,kimi-k2-0905,hle,0.063
2026-05-22,kimi-k2-0905,livecodebench,0.61
2026-05-22,kimi-k2-0905,mmlu_pro,0.819
2026-05-22,kimi-k2-0905,scicode,0.307
2026-05-22,kimi-k2-5,artificial_analysis_coding_index,39.6
2026-05-22,kimi-k2-5,artificial_analysis_intelligence_index,46.8
2026-05-22,kimi-k2-5,gpqa,0.879
2026-05-22,kimi-k2-5,hle,0.294
2026-05-22,kimi-k2-5,scicode,0.49
2026-05-22,kimi-k2-5-non-reasoning,artificial_analysis_coding_index,25.8
2026-05-22,kimi-k2-5-non-reasoning,artificial_analysis_intelligence_index,37.3
2026-05-22,kimi-k2-5-non-reasoning,gpqa,0.789
2026-05-22,kimi-k2-5-non-reasoning,hle,0.123
2026-05-22,kimi-k2-5-non-reasoning,scicode,0.396
2026-05-22,kimi-k2-6,artificial_analysis_coding_index,47.1
2026-05-22,kimi-k2-6,artificial_analysis_intelligence_index,53.9
2026-05-22,kimi-k2-6,gpqa,0.911
2026-05-22,kimi-k2-6,hle,0.359
2026-05-22,kimi-k2-6,scicode,0.535
2026-05-22,kimi-k2-6-non-reasoning,artificial_analysis_coding_index,38.4
2026-05-22,kimi-k2-6-non-reasoning,artificial_analysis_intelligence_index,42.9
2026-05-22,kimi-k2-6-non-reasoning,gpqa,0.788
2026-05-22,kimi-k2-6-non-reasoning,hle,0.182
2026-05-22,kimi-k2-6-non-reasoning,scicode,0.395
2026-05-22,kimi-k2-thinking,artificial_analysis_coding_index,34.8
2026-05-22,kimi-k2-thinking,artificial_analysis_intelligence_index,40.9
2026-05-22,kimi-k2-thinking,artificial_analysis_math_index,94.7
2026-05-22,kimi-k2-thinking,gpqa,0.838
2026-05-22,kimi-k2-thinking,hle,0.223
2026-05-22,kimi-k2-thinking,livecodebench,0.853
2026-05-22,kimi-k2-thinking,mmlu_pro,0.848
2026-05-22,kimi-k2-thinking,scicode,0.424
2026-05-22,kimi-linear-48b-a3b-instruct,artificial_analysis_coding_index,14.2
2026-05-22,kimi-linear-48b-a3b-instruct,artificial_analysis_intelligence_index,14.4
2026-05-22,kimi-linear-48b-a3b-instruct,artificial_analysis_math_index,36.3
2026-05-22,kimi-linear-48b-a3b-instruct,gpqa,0.412
2026-05-22,kimi-linear-48b-a3b-instruct,hle,0.027
2026-05-22,kimi-linear-48b-a3b-instruct,livecodebench,0.378
2026-05-22,kimi-linear-48b-a3b-instruct,mmlu_pro,0.585
2026-05-22,kimi-linear-48b-a3b-instruct,scicode,0.199
2026-05-22,lfm-40b,aime,0.0233333333333333
2026-05-22,lfm-40b,artificial_analysis_intelligence_index,8.8
2026-05-22,lfm-40b,gpqa,0.327
2026-05-22,lfm-40b,hle,0.049
2026-05-22,lfm-40b,livecodebench,0.096
2026-05-22,lfm-40b,math_500,0.48
2026-05-22,lfm-40b,mmlu_pro,0.425
2026-05-22,lfm-40b,scicode,0.071
2026-05-22,lfm2-1-2b,artificial_analysis_coding_index,0.8
2026-05-22,lfm2-1-2b,artificial_analysis_intelligence_index,6.3
2026-05-22,lfm2-1-2b,artificial_analysis_math_index,3.3
2026-05-22,lfm2-1-2b,gpqa,0.228
2026-05-22,lfm2-1-2b,hle,0.057
2026-05-22,lfm2-1-2b,livecodebench,0.02
2026-05-22,lfm2-1-2b,mmlu_pro,0.257
2026-05-22,lfm2-1-2b,scicode,0.025
2026-05-22,lfm2-2-6b,artificial_analysis_coding_index,1.4
2026-05-22,lfm2-2-6b,artificial_analysis_intelligence_index,8
2026-05-22,lfm2-2-6b,artificial_analysis_math_index,8.3
2026-05-22,lfm2-2-6b,gpqa,0.306
2026-05-22,lfm2-2-6b,hle,0.052
2026-05-22,lfm2-2-6b,livecodebench,0.081
2026-05-22,lfm2-2-6b,mmlu_pro,0.298
2026-05-22,lfm2-2-6b,scicode,0.025
2026-05-22,lfm2-24b-a2b,artificial_analysis_coding_index,3.6
2026-05-22,lfm2-24b-a2b,artificial_analysis_intelligence_index,10.5
2026-05-22,lfm2-24b-a2b,gpqa,0.474
2026-05-22,lfm2-24b-a2b,hle,0.044
2026-05-22,lfm2-24b-a2b,scicode,0.109
2026-05-22,lfm2-5-1-2b-instruct,artificial_analysis_coding_index,0.8
2026-05-22,lfm2-5-1-2b-instruct,artificial_analysis_intelligence_index,8
2026-05-22,lfm2-5-1-2b-instruct,gpqa,0.326
2026-05-22,lfm2-5-1-2b-instruct,hle,0.068
2026-05-22,lfm2-5-1-2b-instruct,scicode,0.023
2026-05-22,lfm2-5-1-2b-thinking,artificial_analysis_coding_index,1.4
2026-05-22,lfm2-5-1-2b-thinking,artificial_analysis_intelligence_index,8.1
2026-05-22,lfm2-5-1-2b-thinking,gpqa,0.339
2026-05-22,lfm2-5-1-2b-thinking,hle,0.061
2026-05-22,lfm2-5-1-2b-thinking,scicode,0.042
2026-05-22,lfm2-5-vl-1-6b,artificial_analysis_coding_index,1
2026-05-22,lfm2-5-vl-1-6b,artificial_analysis_intelligence_index,6.2
2026-05-22,lfm2-5-vl-1-6b,gpqa,0.289
2026-05-22,lfm2-5-vl-1-6b,hle,0.051
2026-05-22,lfm2-5-vl-1-6b,scicode,0.03
2026-05-22,lfm2-8b-a1b,artificial_analysis_coding_index,2.3
2026-05-22,lfm2-8b-a1b,artificial_analysis_intelligence_index,7
2026-05-22,lfm2-8b-a1b,artificial_analysis_math_index,25.3
2026-05-22,lfm2-8b-a1b,gpqa,0.344
2026-05-22,lfm2-8b-a1b,hle,0.049
2026-05-22,lfm2-8b-a1b,livecodebench,0.151
2026-05-22,lfm2-8b-a1b,mmlu_pro,0.505
2026-05-22,lfm2-8b-a1b,scicode,0.068
2026-05-22,ling-1t,artificial_analysis_coding_index,18.8
2026-05-22,ling-1t,artificial_analysis_intelligence_index,19
2026-05-22,ling-1t,artificial_analysis_math_index,71.3
2026-05-22,ling-1t,gpqa,0.719
2026-05-22,ling-1t,hle,0.072
2026-05-22,ling-1t,livecodebench,0.677
2026-05-22,ling-1t,mmlu_pro,0.822
2026-05-22,ling-1t,scicode,0.352
2026-05-22,ling-2-6-1t,artificial_analysis_coding_index,33.1
2026-05-22,ling-2-6-1t,artificial_analysis_intelligence_index,33.6
2026-05-22,ling-2-6-1t,gpqa,0.752
2026-05-22,ling-2-6-1t,hle,0.082
2026-05-22,ling-2-6-1t,scicode,0.37
2026-05-22,ling-2-6-flash,artificial_analysis_coding_index,23.2
2026-05-22,ling-2-6-flash,artificial_analysis_intelligence_index,26.2
2026-05-22,ling-2-6-flash,gpqa,0.593
2026-05-22,ling-2-6-flash,hle,0.062
2026-05-22,ling-2-6-flash,scicode,0.271
2026-05-22,ling-flash-2-0,artificial_analysis_coding_index,16.7
2026-05-22,ling-flash-2-0,artificial_analysis_intelligence_index,15.7
2026-05-22,ling-flash-2-0,artificial_analysis_math_index,65.3
2026-05-22,ling-flash-2-0,gpqa,0.657
2026-05-22,ling-flash-2-0,hle,0.063
2026-05-22,ling-flash-2-0,livecodebench,0.589
2026-05-22,ling-flash-2-0,mmlu_pro,0.777
2026-05-22,ling-flash-2-0,scicode,0.289
2026-05-22,ling-mini-2-0,artificial_analysis_coding_index,5
2026-05-22,ling-mini-2-0,artificial_analysis_intelligence_index,9.2
2026-05-22,ling-mini-2-0,artificial_analysis_math_index,49.3
2026-05-22,ling-mini-2-0,gpqa,0.562
2026-05-22,ling-mini-2-0,hle,0.05
2026-05-22,ling-mini-2-0,livecodebench,0.429
2026-05-22,ling-mini-2-0,mmlu_pro,0.671
2026-05-22,ling-mini-2-0,scicode,0.135
2026-05-22,llama-2-chat-13b,aime,0.0166666666666667
2026-05-22,llama-2-chat-13b,artificial_analysis_intelligence_index,8.4
2026-05-22,llama-2-chat-13b,gpqa,0.321
2026-05-22,llama-2-chat-13b,hle,0.047
2026-05-22,llama-2-chat-13b,livecodebench,0.098
2026-05-22,llama-2-chat-13b,math_500,0.328666666666667
2026-05-22,llama-2-chat-13b,mmlu_pro,0.406
2026-05-22,llama-2-chat-13b,scicode,0.118
2026-05-22,llama-2-chat-70b,aime,0
2026-05-22,llama-2-chat-70b,artificial_analysis_intelligence_index,8.4
2026-05-22,llama-2-chat-70b,gpqa,0.327
2026-05-22,llama-2-chat-70b,hle,0.05
2026-05-22,llama-2-chat-70b,livecodebench,0.098
2026-05-22,llama-2-chat-70b,math_500,0.322666666666667
2026-05-22,llama-2-chat-70b,mmlu_pro,0.406
2026-05-22,llama-2-chat-7b,aime,0
2026-05-22,llama-2-chat-7b,artificial_analysis_intelligence_index,9.7
2026-05-22,llama-2-chat-7b,gpqa,0.227
2026-05-22,llama-2-chat-7b,hle,0.058
2026-05-22,llama-2-chat-7b,livecodebench,0.002
2026-05-22,llama-2-chat-7b,math_500,0.0586666666666667
2026-05-22,llama-2-chat-7b,mmlu_pro,0.164
2026-05-22,llama-2-chat-7b,scicode,0
2026-05-22,llama-3-1-instruct-405b,aime,0.213333333333333
2026-05-22,llama-3-1-instruct-405b,artificial_analysis_coding_index,14.5
2026-05-22,llama-3-1-instruct-405b,artificial_analysis_intelligence_index,17.4
2026-05-22,llama-3-1-instruct-405b,artificial_analysis_math_index,3
2026-05-22,llama-3-1-instruct-405b,gpqa,0.515
2026-05-22,llama-3-1-instruct-405b,hle,0.042
2026-05-22,llama-3-1-instruct-405b,livecodebench,0.305
2026-05-22,llama-3-1-instruct-405b,math_500,0.703333333333333
2026-05-22,llama-3-1-instruct-405b,mmlu_pro,0.732
2026-05-22,llama-3-1-instruct-405b,scicode,0.299
2026-05-22,llama-3-1-instruct-70b,aime,0.173333333333333
2026-05-22,llama-3-1-instruct-70b,artificial_analysis_coding_index,10.9
2026-05-22,llama-3-1-instruct-70b,artificial_analysis_intelligence_index,12.5
2026-05-22,llama-3-1-instruct-70b,artificial_analysis_math_index,4
2026-05-22,llama-3-1-instruct-70b,gpqa,0.409
2026-05-22,llama-3-1-instruct-70b,hle,0.046
2026-05-22,llama-3-1-instruct-70b,livecodebench,0.232
2026-05-22,llama-3-1-instruct-70b,math_500,0.649333333333333
2026-05-22,llama-3-1-instruct-70b,mmlu_pro,0.676
2026-05-22,llama-3-1-instruct-70b,scicode,0.267
2026-05-22,llama-3-1-instruct-8b,aime,0.0766666666666667
2026-05-22,llama-3-1-instruct-8b,artificial_analysis_coding_index,4.9
2026-05-22,llama-3-1-instruct-8b,artificial_analysis_intelligence_index,11.8
2026-05-22,llama-3-1-instruct-8b,artificial_analysis_math_index,4.3
2026-05-22,llama-3-1-instruct-8b,gpqa,0.259
2026-05-22,llama-3-1-instruct-8b,hle,0.051
2026-05-22,llama-3-1-instruct-8b,livecodebench,0.116
2026-05-22,llama-3-1-instruct-8b,math_500,0.519333333333333
2026-05-22,llama-3-1-instruct-8b,mmlu_pro,0.476
2026-05-22,llama-3-1-instruct-8b,scicode,0.132
2026-05-22,llama-3-1-nemotron-instruct-70b,aime,0.246666666666667
2026-05-22,llama-3-1-nemotron-instruct-70b,artificial_analysis_coding_index,10.8
2026-05-22,llama-3-1-nemotron-instruct-70b,artificial_analysis_intelligence_index,13.4
2026-05-22,llama-3-1-nemotron-instruct-70b,artificial_analysis_math_index,11
2026-05-22,llama-3-1-nemotron-instruct-70b,gpqa,0.465
2026-05-22,llama-3-1-nemotron-instruct-70b,hle,0.046
2026-05-22,llama-3-1-nemotron-instruct-70b,livecodebench,0.169
2026-05-22,llama-3-1-nemotron-instruct-70b,math_500,0.732666666666667
2026-05-22,llama-3-1-nemotron-instruct-70b,mmlu_pro,0.69
2026-05-22,llama-3-1-nemotron-instruct-70b,scicode,0.233
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,aime,0.706666666666667
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,artificial_analysis_intelligence_index,14.4
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,artificial_analysis_math_index,50
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,gpqa,0.408
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,hle,0.051
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,livecodebench,0.493
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,math_500,0.946666666666667
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,mmlu_pro,0.556
2026-05-22,llama-3-1-nemotron-nano-4b-reasoning,scicode,0.101
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,aime,0.746666666666667
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,artificial_analysis_coding_index,13.1
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,artificial_analysis_intelligence_index,15
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,artificial_analysis_math_index,63.7
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,gpqa,0.728
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,hle,0.081
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,livecodebench,0.641
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,math_500,0.952
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,mmlu_pro,0.825
2026-05-22,llama-3-1-nemotron-ultra-253b-v1-reasoning,scicode,0.347
2026-05-22,llama-3-2-instruct-11b-vision,aime,0.0933333333333333
2026-05-22,llama-3-2-instruct-11b-vision,artificial_analysis_coding_index,4.2
2026-05-22,llama-3-2-instruct-11b-vision,artificial_analysis_intelligence_index,8.7
2026-05-22,llama-3-2-instruct-11b-vision,artificial_analysis_math_index,1.7
2026-05-22,llama-3-2-instruct-11b-vision,gpqa,0.221
2026-05-22,llama-3-2-instruct-11b-vision,hle,0.052
2026-05-22,llama-3-2-instruct-11b-vision,livecodebench,0.11
2026-05-22,llama-3-2-instruct-11b-vision,math_500,0.516
2026-05-22,llama-3-2-instruct-11b-vision,mmlu_pro,0.464
2026-05-22,llama-3-2-instruct-11b-vision,scicode,0.112
2026-05-22,llama-3-2-instruct-1b,aime,0
2026-05-22,llama-3-2-instruct-1b,artificial_analysis_coding_index,0.6
2026-05-22,llama-3-2-instruct-1b,artificial_analysis_intelligence_index,6.3
2026-05-22,llama-3-2-instruct-1b,artificial_analysis_math_index,0
2026-05-22,llama-3-2-instruct-1b,gpqa,0.196
2026-05-22,llama-3-2-instruct-1b,hle,0.053
2026-05-22,llama-3-2-instruct-1b,livecodebench,0.019
2026-05-22,llama-3-2-instruct-1b,math_500,0.14
2026-05-22,llama-3-2-instruct-1b,mmlu_pro,0.2
2026-05-22,llama-3-2-instruct-1b,scicode,0.017
2026-05-22,llama-3-2-instruct-3b,aime,0.0666666666666667
2026-05-22,llama-3-2-instruct-3b,artificial_analysis_intelligence_index,9.7
2026-05-22,llama-3-2-instruct-3b,artificial_analysis_math_index,3.3
2026-05-22,llama-3-2-instruct-3b,gpqa,0.255
2026-05-22,llama-3-2-instruct-3b,hle,0.052
2026-05-22,llama-3-2-instruct-3b,livecodebench,0.083
2026-05-22,llama-3-2-instruct-3b,math_500,0.488666666666667
2026-05-22,llama-3-2-instruct-3b,mmlu_pro,0.347
2026-05-22,llama-3-2-instruct-3b,scicode,0.052
2026-05-22,llama-3-2-instruct-90b-vision,aime,0.05
2026-05-22,llama-3-2-instruct-90b-vision,artificial_analysis_intelligence_index,11.9
2026-05-22,llama-3-2-instruct-90b-vision,gpqa,0.432
2026-05-22,llama-3-2-instruct-90b-vision,hle,0.049
2026-05-22,llama-3-2-instruct-90b-vision,livecodebench,0.214
2026-05-22,llama-3-2-instruct-90b-vision,math_500,0.629333333333333
2026-05-22,llama-3-2-instruct-90b-vision,mmlu_pro,0.671
2026-05-22,llama-3-2-instruct-90b-vision,scicode,0.24
2026-05-22,llama-3-3-instruct-70b,aime,0.3
2026-05-22,llama-3-3-instruct-70b,artificial_analysis_coding_index,10.7
2026-05-22,llama-3-3-instruct-70b,artificial_analysis_intelligence_index,14.5
2026-05-22,llama-3-3-instruct-70b,artificial_analysis_math_index,7.7
2026-05-22,llama-3-3-instruct-70b,gpqa,0.498
2026-05-22,llama-3-3-instruct-70b,hle,0.04
2026-05-22,llama-3-3-instruct-70b,livecodebench,0.288
2026-05-22,llama-3-3-instruct-70b,math_500,0.772666666666667
2026-05-22,llama-3-3-instruct-70b,mmlu_pro,0.713
2026-05-22,llama-3-3-instruct-70b,scicode,0.26
2026-05-22,llama-3-3-nemotron-super-49b,aime,0.193333333333333
2026-05-22,llama-3-3-nemotron-super-49b,artificial_analysis_coding_index,7.6
2026-05-22,llama-3-3-nemotron-super-49b,artificial_analysis_intelligence_index,14.3
2026-05-22,llama-3-3-nemotron-super-49b,artificial_analysis_math_index,7.7
2026-05-22,llama-3-3-nemotron-super-49b,gpqa,0.517
2026-05-22,llama-3-3-nemotron-super-49b,hle,0.035
2026-05-22,llama-3-3-nemotron-super-49b,livecodebench,0.28
2026-05-22,llama-3-3-nemotron-super-49b,math_500,0.775333333333333
2026-05-22,llama-3-3-nemotron-super-49b,mmlu_pro,0.698
2026-05-22,llama-3-3-nemotron-super-49b,scicode,0.229
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,aime,0.583333333333333
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,artificial_analysis_coding_index,9.4
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,artificial_analysis_intelligence_index,18.5
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,artificial_analysis_math_index,54.7
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,gpqa,0.643
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,hle,0.065
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,livecodebench,0.277
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,math_500,0.958666666666667
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,mmlu_pro,0.785
2026-05-22,llama-3-3-nemotron-super-49b-reasoning,scicode,0.282
2026-05-22,llama-3-instruct-70b,aime,0
2026-05-22,llama-3-instruct-70b,artificial_analysis_coding_index,6.8
2026-05-22,llama-3-instruct-70b,artificial_analysis_intelligence_index,8.9
2026-05-22,llama-3-instruct-70b,gpqa,0.379
2026-05-22,llama-3-instruct-70b,hle,0.044
2026-05-22,llama-3-instruct-70b,livecodebench,0.198
2026-05-22,llama-3-instruct-70b,math_500,0.482666666666667
2026-05-22,llama-3-instruct-70b,mmlu_pro,0.574
2026-05-22,llama-3-instruct-70b,scicode,0.189
2026-05-22,llama-3-instruct-8b,aime,0
2026-05-22,llama-3-instruct-8b,artificial_analysis_coding_index,4
2026-05-22,llama-3-instruct-8b,artificial_analysis_intelligence_index,6.4
2026-05-22,llama-3-instruct-8b,gpqa,0.296
2026-05-22,llama-3-instruct-8b,hle,0.051
2026-05-22,llama-3-instruct-8b,livecodebench,0.096
2026-05-22,llama-3-instruct-8b,math_500,0.499333333333333
2026-05-22,llama-3-instruct-8b,mmlu_pro,0.405
2026-05-22,llama-3-instruct-8b,scicode,0.119
2026-05-22,llama-4-maverick,aime,0.39
2026-05-22,llama-4-maverick,artificial_analysis_coding_index,15.6
2026-05-22,llama-4-maverick,artificial_analysis_intelligence_index,18.4
2026-05-22,llama-4-maverick,artificial_analysis_math_index,19.3
2026-05-22,llama-4-maverick,gpqa,0.671
2026-05-22,llama-4-maverick,hle,0.048
2026-05-22,llama-4-maverick,livecodebench,0.397
2026-05-22,llama-4-maverick,math_500,0.888666666666667
2026-05-22,llama-4-maverick,mmlu_pro,0.809
2026-05-22,llama-4-maverick,scicode,0.331
2026-05-22,llama-4-scout,aime,0.283333333333333
2026-05-22,llama-4-scout,artificial_analysis_coding_index,6.7
2026-05-22,llama-4-scout,artificial_analysis_intelligence_index,13.5
2026-05-22,llama-4-scout,artificial_analysis_math_index,14
2026-05-22,llama-4-scout,gpqa,0.587
2026-05-22,llama-4-scout,hle,0.043
2026-05-22,llama-4-scout,livecodebench,0.299
2026-05-22,llama-4-scout,math_500,0.844
2026-05-22,llama-4-scout,mmlu_pro,0.752
2026-05-22,llama-4-scout,scicode,0.17
2026-05-22,llama-65b,artificial_analysis_intelligence_index,7.4
2026-05-22,llama-nemotron-super-49b-v1-5,aime,0.136666666666667
2026-05-22,llama-nemotron-super-49b-v1-5,artificial_analysis_coding_index,10.5
2026-05-22,llama-nemotron-super-49b-v1-5,artificial_analysis_intelligence_index,14.6
2026-05-22,llama-nemotron-super-49b-v1-5,artificial_analysis_math_index,8
2026-05-22,llama-nemotron-super-49b-v1-5,gpqa,0.481
2026-05-22,llama-nemotron-super-49b-v1-5,hle,0.043
2026-05-22,llama-nemotron-super-49b-v1-5,livecodebench,0.29
2026-05-22,llama-nemotron-super-49b-v1-5,math_500,0.77
2026-05-22,llama-nemotron-super-49b-v1-5,mmlu_pro,0.692
2026-05-22,llama-nemotron-super-49b-v1-5,scicode,0.238
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,aime,0.86
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,artificial_analysis_coding_index,15.1
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,artificial_analysis_intelligence_index,18.7
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,artificial_analysis_math_index,76.7
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,gpqa,0.748
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,hle,0.068
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,livecodebench,0.737
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,math_500,0.983333333333333
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,mmlu_pro,0.814
2026-05-22,llama-nemotron-super-49b-v1-5-reasoning,scicode,0.348
2026-05-22,longcat-flash-lite,artificial_analysis_coding_index,16.5
2026-05-22,longcat-flash-lite,artificial_analysis_intelligence_index,23.9
2026-05-22,longcat-flash-lite,gpqa,0.636
2026-05-22,longcat-flash-lite,hle,0.06
2026-05-22,longcat-flash-lite,scicode,0.284
2026-05-22,magistral-medium,aime,0.7
2026-05-22,magistral-medium,artificial_analysis_coding_index,16
2026-05-22,magistral-medium,artificial_analysis_intelligence_index,18.8
2026-05-22,magistral-medium,artificial_analysis_math_index,40.3
2026-05-22,magistral-medium,gpqa,0.679
2026-05-22,magistral-medium,hle,0.095
2026-05-22,magistral-medium,livecodebench,0.527
2026-05-22,magistral-medium,math_500,0.917333333333333
2026-05-22,magistral-medium,mmlu_pro,0.753
2026-05-22,magistral-medium,scicode,0.297
2026-05-22,magistral-medium-2509,artificial_analysis_coding_index,21.7
2026-05-22,magistral-medium-2509,artificial_analysis_intelligence_index,27.1
2026-05-22,magistral-medium-2509,artificial_analysis_math_index,82
2026-05-22,magistral-medium-2509,gpqa,0.739
2026-05-22,magistral-medium-2509,hle,0.096
2026-05-22,magistral-medium-2509,livecodebench,0.75
2026-05-22,magistral-medium-2509,mmlu_pro,0.815
2026-05-22,magistral-medium-2509,scicode,0.392
2026-05-22,magistral-small,aime,0.713333333333333
2026-05-22,magistral-small,artificial_analysis_coding_index,11.1
2026-05-22,magistral-small,artificial_analysis_intelligence_index,16.8
2026-05-22,magistral-small,artificial_analysis_math_index,41.3
2026-05-22,magistral-small,gpqa,0.641
2026-05-22,magistral-small,hle,0.072
2026-05-22,magistral-small,livecodebench,0.514
2026-05-22,magistral-small,math_500,0.962666666666667
2026-05-22,magistral-small,mmlu_pro,0.746
2026-05-22,magistral-small,scicode,0.241
2026-05-22,magistral-small-2509,artificial_analysis_coding_index,14.8
2026-05-22,magistral-small-2509,artificial_analysis_intelligence_index,18.2
2026-05-22,magistral-small-2509,artificial_analysis_math_index,80.3
2026-05-22,magistral-small-2509,gpqa,0.663
2026-05-22,magistral-small-2509,hle,0.061
2026-05-22,magistral-small-2509,livecodebench,0.723
2026-05-22,magistral-small-2509,mmlu_pro,0.768
2026-05-22,magistral-small-2509,scicode,0.352
2026-05-22,mercury-2,artificial_analysis_coding_index,30.6
2026-05-22,mercury-2,artificial_analysis_intelligence_index,32.8
2026-05-22,mercury-2,gpqa,0.77
2026-05-22,mercury-2,hle,0.155
2026-05-22,mercury-2,scicode,0.387
2026-05-22,mi-dm-k-2-5-pro-dec28,artificial_analysis_coding_index,12.6
2026-05-22,mi-dm-k-2-5-pro-dec28,artificial_analysis_intelligence_index,23.1
2026-05-22,mi-dm-k-2-5-pro-dec28,artificial_analysis_math_index,76.7
2026-05-22,mi-dm-k-2-5-pro-dec28,gpqa,0.701
2026-05-22,mi-dm-k-2-5-pro-dec28,hle,0.077
2026-05-22,mi-dm-k-2-5-pro-dec28,livecodebench,0.656
2026-05-22,mi-dm-k-2-5-pro-dec28,mmlu_pro,0.809
2026-05-22,mi-dm-k-2-5-pro-dec28,scicode,0.332
2026-05-22,midm-250-pro-rsnsft,artificial_analysis_coding_index,11.9
2026-05-22,midm-250-pro-rsnsft,artificial_analysis_math_index,78.7
2026-05-22,midm-250-pro-rsnsft,gpqa,0.722
2026-05-22,midm-250-pro-rsnsft,hle,0.088
